id,"machine_name","datetime",isrunning
1533,"3x2 brick mould","2018-01-05 20:10:00",1
1534,"2x2 brick mould","2018-01-05 20:25:00",0
1535,"2x2 brick mould","2018-01-05 20:40:00",1
1536,"4x2 brick mould","2018-01-05 20:45:00",0
1537,"4x2 brick mould","2018-01-05 20:55:00",1
1538,"2x2 brick mould","2018-01-05 20:55:00",0
1539,"2x2 brick mould","2018-01-05 21:00:00",1
1540,"2x2 brick mould","2018-01-05 21:05:00",0
1541,"2x2 brick mould","2018-01-05 21:10:00",1
1542,"4x2 brick mould","2018-01-05 21:15:00",0
1543,"4x2 brick mould","2018-01-05 21:25:00",1
1544,"3x2 brick mould","2018-01-05 21:25:00",0
1545,"3x2 brick mould","2018-01-05 21:30:00",1
1546,"4x2 brick mould","2018-01-05 21:35:00",0
1547,"2x2 brick mould","2018-01-05 21:35:00",0
1548,"3x2 brick mould","2018-01-05 21:35:00",0
1549,"4x2 brick mould","2018-01-05 21:40:00",1
1550,"2x2 brick mould","2018-01-05 21:40:00",1
1551,"3x2 brick mould","2018-01-05 21:40:00",1
1552,"4x2 brick mould","2018-01-05 22:10:00",0
1553,"3x2 brick mould","2018-01-05 22:15:00",0
1554,"4x2 brick mould","2018-01-05 22:20:00",1
1555,"3x2 brick mould","2018-01-05 22:20:00",1
1556,"3x2 brick mould","2018-01-05 22:45:00",0
1557,"4x2 brick mould","2018-01-05 22:50:00",0
1558,"4x2 brick mould","2018-01-05 22:55:00",1
1559,"3x2 brick mould","2018-01-05 23:00:00",1
1560,"4x2 brick mould","2018-01-05 23:05:00",0
1561,"4x2 brick mould","2018-01-05 23:10:00",1
1562,"2x2 brick mould","2018-01-05 23:15:00",0
1563,"4x2 brick mould","2018-01-05 23:20:00",0
1564,"4x2 brick mould","2018-01-05 23:25:00",1
1565,"2x2 brick mould","2018-01-05 23:25:00",1
1566,"3x2 brick mould","2018-01-05 23:25:00",0
1567,"3x2 brick mould","2018-01-05 23:30:00",1
1568,"3x2 brick mould","2018-01-05 23:45:00",0
1569,"2x2 brick mould","2018-01-05 23:50:00",0
1570,"2x2 brick mould","2018-01-05 23:55:00",1
1571,"3x2 brick mould","2018-01-06 00:00:00",1
1572,"3x2 brick mould","2018-01-06 00:20:00",0
1573,"4x2 brick mould","2018-01-06 00:25:00",0
1574,"3x2 brick mould","2018-01-06 00:25:00",1
1575,"4x2 brick mould","2018-01-06 00:30:00",1
1576,"3x2 brick mould","2018-01-06 00:30:00",0
1577,"3x2 brick mould","2018-01-06 00:35:00",1
1578,"2x2 brick mould","2018-01-06 00:45:00",0
1579,"3x2 brick mould","2018-01-06 00:45:00",0
1580,"3x2 brick mould","2018-01-06 00:50:00",1
1581,"2x2 brick mould","2018-01-06 00:55:00",1
1582,"3x2 brick mould","2018-01-06 01:20:00",0
1583,"3x2 brick mould","2018-01-06 01:25:00",1
1584,"4x2 brick mould","2018-01-06 01:30:00",0
1585,"2x2 brick mould","2018-01-06 01:35:00",0
1586,"4x2 brick mould","2018-01-06 01:40:00",1
1587,"2x2 brick mould","2018-01-06 01:40:00",1
1588,"3x2 brick mould","2018-01-06 01:50:00",0
1589,"4x2 brick mould","2018-01-06 01:55:00",0
1590,"3x2 brick mould","2018-01-06 01:55:00",1
1591,"4x2 brick mould","2018-01-06 02:00:00",1
1592,"4x2 brick mould","2018-01-06 02:05:00",0
1593,"3x2 brick mould","2018-01-06 02:05:00",0
1594,"4x2 brick mould","2018-01-06 02:10:00",1
1595,"3x2 brick mould","2018-01-06 02:15:00",1
1596,"2x2 brick mould","2018-01-06 02:25:00",0
1597,"4x2 brick mould","2018-01-06 02:30:00",0
1598,"2x2 brick mould","2018-01-06 02:30:00",1
1599,"4x2 brick mould","2018-01-06 02:35:00",1
1600,"3x2 brick mould","2018-01-06 02:35:00",0
1601,"4x2 brick mould","2018-01-06 02:45:00",0
1602,"3x2 brick mould","2018-01-06 02:45:00",1
1603,"4x2 brick mould","2018-01-06 02:50:00",1
1604,"2x2 brick mould","2018-01-06 03:00:00",0
1605,"4x2 brick mould","2018-01-06 03:05:00",0
1606,"2x2 brick mould","2018-01-06 03:05:00",1
1607,"4x2 brick mould","2018-01-06 03:15:00",1
1608,"2x2 brick mould","2018-01-06 03:15:00",0
1609,"3x2 brick mould","2018-01-06 03:15:00",0
1610,"3x2 brick mould","2018-01-06 03:20:00",1
1611,"2x2 brick mould","2018-01-06 03:25:00",1
1612,"3x2 brick mould","2018-01-06 03:25:00",0
1613,"3x2 brick mould","2018-01-06 03:30:00",1
1614,"2x2 brick mould","2018-01-06 03:40:00",0
1615,"3x2 brick mould","2018-01-06 03:40:00",0
1616,"3x2 brick mould","2018-01-06 03:45:00",1
1617,"4x2 brick mould","2018-01-06 03:50:00",0
1618,"4x2 brick mould","2018-01-06 03:55:00",1
1619,"2x2 brick mould","2018-01-06 03:55:00",1
1620,"3x2 brick mould","2018-01-06 03:55:00",0
1621,"3x2 brick mould","2018-01-06 04:00:00",1
1622,"4x2 brick mould","2018-01-06 04:10:00",0
1623,"3x2 brick mould","2018-01-06 04:10:00",0
1624,"3x2 brick mould","2018-01-06 04:15:00",1
1625,"4x2 brick mould","2018-01-06 04:25:00",1
1626,"4x2 brick mould","2018-01-06 04:30:00",0
1627,"4x2 brick mould","2018-01-06 04:35:00",1
1628,"3x2 brick mould","2018-01-06 04:35:00",0
1629,"3x2 brick mould","2018-01-06 04:40:00",1
1630,"3x2 brick mould","2018-01-06 04:45:00",0
1631,"2x2 brick mould","2018-01-06 04:50:00",0
1632,"3x2 brick mould","2018-01-06 04:50:00",1
1633,"4x2 brick mould","2018-01-06 04:55:00",0
1634,"2x2 brick mould","2018-01-06 04:55:00",1
1635,"4x2 brick mould","2018-01-06 05:05:00",1
1636,"3x2 brick mould","2018-01-06 05:05:00",0
1637,"2x2 brick mould","2018-01-06 05:10:00",0
1638,"3x2 brick mould","2018-01-06 05:10:00",1
1639,"2x2 brick mould","2018-01-06 05:15:00",1
1640,"3x2 brick mould","2018-01-06 05:45:00",0
1641,"3x2 brick mould","2018-01-06 05:50:00",1
1642,"4x2 brick mould","2018-01-06 05:55:00",0
1643,"2x2 brick mould","2018-01-06 05:55:00",0
1644,"4x2 brick mould","2018-01-06 06:00:00",1
1645,"2x2 brick mould","2018-01-06 06:00:00",1
1646,"4x2 brick mould","2018-01-06 06:05:00",0
1647,"4x2 brick mould","2018-01-06 06:10:00",1
1648,"2x2 brick mould","2018-01-06 06:10:00",0
1649,"4x2 brick mould","2018-01-06 06:15:00",0
1650,"2x2 brick mould","2018-01-06 06:15:00",1
1651,"2x2 brick mould","2018-01-06 06:20:00",0
1652,"4x2 brick mould","2018-01-06 06:25:00",1
1653,"2x2 brick mould","2018-01-06 06:25:00",1
1654,"2x2 brick mould","2018-01-06 06:30:00",0
1655,"3x2 brick mould","2018-01-06 06:30:00",0
1656,"4x2 brick mould","2018-01-06 06:35:00",0
1657,"2x2 brick mould","2018-01-06 06:35:00",1
1658,"3x2 brick mould","2018-01-06 06:35:00",1
1659,"3x2 brick mould","2018-01-06 06:40:00",0
1660,"4x2 brick mould","2018-01-06 06:45:00",1
1661,"3x2 brick mould","2018-01-06 06:45:00",1
1662,"4x2 brick mould","2018-01-06 06:50:00",0
1663,"4x2 brick mould","2018-01-06 06:55:00",1
1664,"3x2 brick mould","2018-01-06 07:00:00",0
1665,"2x2 brick mould","2018-01-06 07:05:00",0
1666,"3x2 brick mould","2018-01-06 07:05:00",1
1667,"2x2 brick mould","2018-01-06 07:10:00",1
1668,"2x2 brick mould","2018-01-06 07:30:00",0
1669,"3x2 brick mould","2018-01-06 07:30:00",0
1670,"2x2 brick mould","2018-01-06 07:35:00",1
1671,"3x2 brick mould","2018-01-06 07:35:00",1
1672,"3x2 brick mould","2018-01-06 07:50:00",0
1673,"2x2 brick mould","2018-01-06 07:55:00",0
1674,"2x2 brick mould","2018-01-06 08:00:00",1
1675,"3x2 brick mould","2018-01-06 08:05:00",1
1676,"2x2 brick mould","2018-01-06 08:10:00",0
1677,"3x2 brick mould","2018-01-06 08:10:00",0
1678,"2x2 brick mould","2018-01-06 08:15:00",1
1679,"3x2 brick mould","2018-01-06 08:15:00",1
1680,"2x2 brick mould","2018-01-06 08:25:00",0
1681,"4x2 brick mould","2018-01-06 08:30:00",0
1682,"2x2 brick mould","2018-01-06 08:30:00",1
1683,"3x2 brick mould","2018-01-06 08:30:00",0
1684,"4x2 brick mould","2018-01-06 08:35:00",1
1685,"3x2 brick mould","2018-01-06 08:35:00",1
1686,"4x2 brick mould","2018-01-06 08:45:00",0
1687,"4x2 brick mould","2018-01-06 08:55:00",1
1688,"4x2 brick mould","2018-01-06 09:00:00",0
1689,"2x2 brick mould","2018-01-06 09:00:00",0
1690,"2x2 brick mould","2018-01-06 09:05:00",1
1691,"4x2 brick mould","2018-01-06 09:10:00",1
1692,"3x2 brick mould","2018-01-06 09:25:00",0
1693,"3x2 brick mould","2018-01-06 09:30:00",1
1694,"4x2 brick mould","2018-01-06 09:35:00",0
1695,"4x2 brick mould","2018-01-06 09:40:00",1
1696,"3x2 brick mould","2018-01-06 09:40:00",0
1697,"4x2 brick mould","2018-01-06 09:45:00",0
1698,"3x2 brick mould","2018-01-06 09:45:00",1
1699,"3x2 brick mould","2018-01-06 09:50:00",0
1700,"4x2 brick mould","2018-01-06 09:55:00",1
1701,"3x2 brick mould","2018-01-06 09:55:00",1
1702,"2x2 brick mould","2018-01-06 10:00:00",0
1703,"2x2 brick mould","2018-01-06 10:05:00",1
1704,"3x2 brick mould","2018-01-06 10:05:00",0
1705,"2x2 brick mould","2018-01-06 10:10:00",0
1706,"3x2 brick mould","2018-01-06 10:10:00",1
1707,"4x2 brick mould","2018-01-06 10:20:00",0
1708,"2x2 brick mould","2018-01-06 10:25:00",1
1709,"4x2 brick mould","2018-01-06 10:30:00",1
1710,"2x2 brick mould","2018-01-06 10:35:00",0
1711,"3x2 brick mould","2018-01-06 10:40:00",0
1712,"4x2 brick mould","2018-01-06 10:45:00",0
1713,"3x2 brick mould","2018-01-06 10:45:00",1
1714,"2x2 brick mould","2018-01-06 10:55:00",1
1715,"4x2 brick mould","2018-01-06 11:00:00",1
1716,"3x2 brick mould","2018-01-06 11:05:00",0
1717,"4x2 brick mould","2018-01-06 11:10:00",0
1718,"2x2 brick mould","2018-01-06 11:10:00",0
1719,"3x2 brick mould","2018-01-06 11:10:00",1
1720,"2x2 brick mould","2018-01-06 11:15:00",1
1721,"2x2 brick mould","2018-01-06 11:25:00",0
1722,"3x2 brick mould","2018-01-06 11:25:00",0
1723,"4x2 brick mould","2018-01-06 11:30:00",1
1724,"2x2 brick mould","2018-01-06 11:30:00",1
1725,"3x2 brick mould","2018-01-06 11:30:00",1
1726,"3x2 brick mould","2018-01-06 11:45:00",0
1727,"3x2 brick mould","2018-01-06 11:50:00",1
1728,"4x2 brick mould","2018-01-06 11:55:00",0
1729,"4x2 brick mould","2018-01-06 12:05:00",1
1730,"2x2 brick mould","2018-01-06 12:15:00",0
1731,"4x2 brick mould","2018-01-06 12:20:00",0
1732,"2x2 brick mould","2018-01-06 12:20:00",1
1733,"4x2 brick mould","2018-01-06 12:25:00",1
1734,"2x2 brick mould","2018-01-06 12:25:00",0
1735,"2x2 brick mould","2018-01-06 12:30:00",1
1736,"3x2 brick mould","2018-01-06 12:30:00",0
1737,"2x2 brick mould","2018-01-06 12:35:00",0
1738,"3x2 brick mould","2018-01-06 12:35:00",1
1739,"4x2 brick mould","2018-01-06 12:40:00",0
1740,"2x2 brick mould","2018-01-06 12:40:00",1
1741,"4x2 brick mould","2018-01-06 12:45:00",1
1742,"4x2 brick mould","2018-01-06 12:50:00",0
1743,"3x2 brick mould","2018-01-06 12:50:00",0
1744,"4x2 brick mould","2018-01-06 12:55:00",1
1745,"2x2 brick mould","2018-01-06 12:55:00",0
1746,"3x2 brick mould","2018-01-06 13:00:00",1
1747,"2x2 brick mould","2018-01-06 13:05:00",1
1748,"4x2 brick mould","2018-01-06 13:15:00",0
1749,"4x2 brick mould","2018-01-06 13:20:00",1
1750,"2x2 brick mould","2018-01-06 13:25:00",0
1751,"3x2 brick mould","2018-01-06 13:30:00",0
1752,"2x2 brick mould","2018-01-06 13:35:00",1
1753,"3x2 brick mould","2018-01-06 13:40:00",1
1754,"4x2 brick mould","2018-01-06 13:45:00",0
1755,"4x2 brick mould","2018-01-06 13:50:00",1
1756,"4x2 brick mould","2018-01-06 13:55:00",0
1757,"4x2 brick mould","2018-01-06 14:00:00",1
1758,"4x2 brick mould","2018-01-06 14:05:00",0
1759,"2x2 brick mould","2018-01-06 14:05:00",0
1760,"4x2 brick mould","2018-01-06 14:15:00",1
1761,"2x2 brick mould","2018-01-06 14:15:00",1
1762,"2x2 brick mould","2018-01-06 14:20:00",0
1763,"3x2 brick mould","2018-01-06 14:20:00",0
1764,"2x2 brick mould","2018-01-06 14:25:00",1
1765,"3x2 brick mould","2018-01-06 14:25:00",1
1766,"2x2 brick mould","2018-01-06 14:30:00",0
1767,"2x2 brick mould","2018-01-06 14:35:00",1
1768,"4x2 brick mould","2018-01-06 14:45:00",0
1769,"4x2 brick mould","2018-01-06 14:50:00",1
1770,"3x2 brick mould","2018-01-06 14:50:00",0
1771,"4x2 brick mould","2018-01-06 14:55:00",0
1772,"3x2 brick mould","2018-01-06 14:55:00",1
1773,"2x2 brick mould","2018-01-06 15:00:00",0
1774,"4x2 brick mould","2018-01-06 15:05:00",1
1775,"2x2 brick mould","2018-01-06 15:05:00",1
1776,"4x2 brick mould","2018-01-06 15:10:00",0
1777,"4x2 brick mould","2018-01-06 15:15:00",1
1778,"2x2 brick mould","2018-01-06 15:20:00",0
1779,"3x2 brick mould","2018-01-06 15:20:00",0
1780,"4x2 brick mould","2018-01-06 15:25:00",0
1781,"4x2 brick mould","2018-01-06 15:30:00",1
1782,"2x2 brick mould","2018-01-06 15:30:00",1
1783,"2x2 brick mould","2018-01-06 15:40:00",0
1784,"3x2 brick mould","2018-01-06 15:40:00",1
1785,"2x2 brick mould","2018-01-06 15:45:00",1
1786,"4x2 brick mould","2018-01-06 16:05:00",0
1787,"2x2 brick mould","2018-01-06 16:05:00",0
1788,"4x2 brick mould","2018-01-06 16:10:00",1
1789,"2x2 brick mould","2018-01-06 16:10:00",1
1790,"4x2 brick mould","2018-01-06 16:25:00",0
1791,"4x2 brick mould","2018-01-06 16:30:00",1
1792,"2x2 brick mould","2018-01-06 16:30:00",0
1793,"2x2 brick mould","2018-01-06 16:35:00",1
1794,"2x2 brick mould","2018-01-06 16:45:00",0
1795,"2x2 brick mould","2018-01-06 16:50:00",1
1796,"4x2 brick mould","2018-01-06 16:55:00",0
1797,"4x2 brick mould","2018-01-06 17:00:00",1
1798,"4x2 brick mould","2018-01-06 17:05:00",0
1799,"4x2 brick mould","2018-01-06 17:10:00",1
1800,"2x2 brick mould","2018-01-06 17:25:00",0
1801,"2x2 brick mould","2018-01-06 17:30:00",1
1802,"4x2 brick mould","2018-01-06 17:45:00",0
1803,"4x2 brick mould","2018-01-06 17:50:00",1
1804,"2x2 brick mould","2018-01-06 17:50:00",0
1805,"3x2 brick mould","2018-01-06 17:55:00",0
1806,"4x2 brick mould","2018-01-06 18:00:00",0
1807,"2x2 brick mould","2018-01-06 18:00:00",1
1808,"3x2 brick mould","2018-01-06 18:00:00",1
1809,"4x2 brick mould","2018-01-06 18:05:00",1
1810,"3x2 brick mould","2018-01-06 18:30:00",0
1811,"3x2 brick mould","2018-01-06 18:50:00",1
1812,"4x2 brick mould","2018-01-06 19:05:00",0
1813,"2x2 brick mould","2018-01-06 19:05:00",0
1814,"4x2 brick mould","2018-01-06 19:10:00",1
1815,"2x2 brick mould","2018-01-06 19:10:00",1
1816,"3x2 brick mould","2018-01-06 19:10:00",0
1817,"3x2 brick mould","2018-01-06 19:15:00",1
1818,"4x2 brick mould","2018-01-06 19:20:00",0
1819,"3x2 brick mould","2018-01-06 19:25:00",0
1820,"3x2 brick mould","2018-01-06 19:30:00",1
1821,"4x2 brick mould","2018-01-06 19:40:00",1
1822,"3x2 brick mould","2018-01-06 19:40:00",0
1823,"3x2 brick mould","2018-01-06 19:45:00",1
1824,"3x2 brick mould","2018-01-06 19:55:00",0
1825,"4x2 brick mould","2018-01-06 20:00:00",0
1826,"2x2 brick mould","2018-01-06 20:00:00",0
1827,"4x2 brick mould","2018-01-06 20:05:00",1
1828,"2x2 brick mould","2018-01-06 20:05:00",1
1829,"3x2 brick mould","2018-01-06 20:05:00",1
1830,"3x2 brick mould","2018-01-06 20:10:00",0
1831,"2x2 brick mould","2018-01-06 20:15:00",0
1832,"2x2 brick mould","2018-01-06 20:20:00",1
1833,"3x2 brick mould","2018-01-06 20:20:00",1
1834,"4x2 brick mould","2018-01-06 20:30:00",0
1835,"4x2 brick mould","2018-01-06 20:35:00",1
1836,"2x2 brick mould","2018-01-06 20:50:00",0
1837,"2x2 brick mould","2018-01-06 20:55:00",1
1838,"4x2 brick mould","2018-01-06 21:00:00",0
1839,"4x2 brick mould","2018-01-06 21:05:00",1
1840,"4x2 brick mould","2018-01-06 21:10:00",0
1841,"2x2 brick mould","2018-01-06 21:15:00",0
1842,"3x2 brick mould","2018-01-06 21:15:00",0
1843,"4x2 brick mould","2018-01-06 21:20:00",1
1844,"2x2 brick mould","2018-01-06 21:20:00",1
1845,"4x2 brick mould","2018-01-06 21:25:00",0
1846,"3x2 brick mould","2018-01-06 21:25:00",1
1847,"4x2 brick mould","2018-01-06 21:30:00",1
1848,"3x2 brick mould","2018-01-06 21:40:00",0
1849,"3x2 brick mould","2018-01-06 21:45:00",1
1850,"2x2 brick mould","2018-01-06 21:55:00",0
1851,"2x2 brick mould","2018-01-06 22:00:00",1
1852,"3x2 brick mould","2018-01-06 22:00:00",0
1853,"2x2 brick mould","2018-01-06 22:05:00",0
1854,"3x2 brick mould","2018-01-06 22:05:00",1
1855,"2x2 brick mould","2018-01-06 22:15:00",1
1856,"3x2 brick mould","2018-01-06 22:15:00",0
1857,"3x2 brick mould","2018-01-06 22:20:00",1
1858,"2x2 brick mould","2018-01-06 22:25:00",0
1859,"3x2 brick mould","2018-01-06 22:25:00",0
1860,"2x2 brick mould","2018-01-06 22:30:00",1
1861,"3x2 brick mould","2018-01-06 22:30:00",1
1862,"4x2 brick mould","2018-01-06 22:50:00",0
1863,"4x2 brick mould","2018-01-06 22:55:00",1
1864,"3x2 brick mould","2018-01-06 22:55:00",0
1865,"3x2 brick mould","2018-01-06 23:00:00",1
1866,"2x2 brick mould","2018-01-06 23:05:00",0
1867,"4x2 brick mould","2018-01-06 23:10:00",0
1868,"4x2 brick mould","2018-01-06 23:15:00",1
1869,"2x2 brick mould","2018-01-06 23:25:00",1
1870,"4x2 brick mould","2018-01-06 23:35:00",0
1871,"4x2 brick mould","2018-01-06 23:45:00",1
1872,"3x2 brick mould","2018-01-07 00:05:00",0
1873,"4x2 brick mould","2018-01-07 00:10:00",0
1874,"3x2 brick mould","2018-01-07 00:10:00",1
1875,"4x2 brick mould","2018-01-07 00:15:00",1
1876,"2x2 brick mould","2018-01-07 00:15:00",0
1877,"2x2 brick mould","2018-01-07 00:20:00",1
1878,"3x2 brick mould","2018-01-07 00:20:00",0
1879,"2x2 brick mould","2018-01-07 00:25:00",0
1880,"3x2 brick mould","2018-01-07 00:25:00",1
1881,"2x2 brick mould","2018-01-07 00:30:00",1
1882,"4x2 brick mould","2018-01-07 00:35:00",0
1883,"2x2 brick mould","2018-01-07 00:35:00",0
1884,"2x2 brick mould","2018-01-07 00:40:00",1
1885,"4x2 brick mould","2018-01-07 00:45:00",1
1886,"4x2 brick mould","2018-01-07 00:50:00",0
1887,"2x2 brick mould","2018-01-07 00:50:00",0
1888,"4x2 brick mould","2018-01-07 00:55:00",1
1889,"2x2 brick mould","2018-01-07 00:55:00",1
1890,"3x2 brick mould","2018-01-07 01:00:00",0
1891,"2x2 brick mould","2018-01-07 01:05:00",0
1892,"3x2 brick mould","2018-01-07 01:05:00",1
1893,"3x2 brick mould","2018-01-07 01:10:00",0
1894,"2x2 brick mould","2018-01-07 01:15:00",1
1895,"3x2 brick mould","2018-01-07 01:15:00",1
1896,"2x2 brick mould","2018-01-07 01:20:00",0
1897,"2x2 brick mould","2018-01-07 01:25:00",1
1898,"3x2 brick mould","2018-01-07 01:25:00",0
1899,"2x2 brick mould","2018-01-07 01:30:00",0
1900,"3x2 brick mould","2018-01-07 01:30:00",1
1901,"2x2 brick mould","2018-01-07 01:35:00",1
1902,"3x2 brick mould","2018-01-07 01:35:00",0
1903,"4x2 brick mould","2018-01-07 01:40:00",0
1904,"4x2 brick mould","2018-01-07 01:45:00",1
1905,"2x2 brick mould","2018-01-07 01:45:00",0
1906,"3x2 brick mould","2018-01-07 01:45:00",1
1907,"2x2 brick mould","2018-01-07 01:50:00",1
1908,"4x2 brick mould","2018-01-07 01:55:00",0
1909,"4x2 brick mould","2018-01-07 02:00:00",1
1910,"3x2 brick mould","2018-01-07 02:00:00",0
1911,"2x2 brick mould","2018-01-07 02:05:00",0
1912,"3x2 brick mould","2018-01-07 02:05:00",1
1913,"2x2 brick mould","2018-01-07 02:10:00",1
1914,"3x2 brick mould","2018-01-07 02:15:00",0
1915,"4x2 brick mould","2018-01-07 02:20:00",0
1916,"2x2 brick mould","2018-01-07 02:20:00",0
1917,"3x2 brick mould","2018-01-07 02:20:00",1
1918,"4x2 brick mould","2018-01-07 02:25:00",1
1919,"2x2 brick mould","2018-01-07 02:25:00",1
1920,"4x2 brick mould","2018-01-07 02:30:00",0
1921,"4x2 brick mould","2018-01-07 02:35:00",1
1922,"2x2 brick mould","2018-01-07 02:45:00",0
1923,"4x2 brick mould","2018-01-07 02:50:00",0
1924,"2x2 brick mould","2018-01-07 02:50:00",1
1925,"4x2 brick mould","2018-01-07 02:55:00",1
1926,"3x2 brick mould","2018-01-07 03:10:00",0
1927,"2x2 brick mould","2018-01-07 03:15:00",0
1928,"3x2 brick mould","2018-01-07 03:15:00",1
1929,"2x2 brick mould","2018-01-07 03:20:00",1
1930,"4x2 brick mould","2018-01-07 03:25:00",0
1931,"2x2 brick mould","2018-01-07 03:25:00",0
1932,"4x2 brick mould","2018-01-07 03:30:00",1
1933,"2x2 brick mould","2018-01-07 03:30:00",1
1934,"4x2 brick mould","2018-01-07 03:35:00",0
1935,"4x2 brick mould","2018-01-07 03:40:00",1
1936,"2x2 brick mould","2018-01-07 03:40:00",0
1937,"2x2 brick mould","2018-01-07 03:45:00",1
1938,"3x2 brick mould","2018-01-07 03:45:00",0
1939,"2x2 brick mould","2018-01-07 03:50:00",0
1940,"3x2 brick mould","2018-01-07 03:50:00",1
1941,"2x2 brick mould","2018-01-07 03:55:00",1
1942,"3x2 brick mould","2018-01-07 03:55:00",0
1943,"3x2 brick mould","2018-01-07 04:00:00",1
1944,"3x2 brick mould","2018-01-07 04:05:00",0
1945,"3x2 brick mould","2018-01-07 04:10:00",1
1946,"3x2 brick mould","2018-01-07 04:20:00",0
1947,"3x2 brick mould","2018-01-07 04:25:00",1
1948,"4x2 brick mould","2018-01-07 04:30:00",0
1949,"2x2 brick mould","2018-01-07 04:30:00",0
1950,"4x2 brick mould","2018-01-07 04:35:00",1
1951,"2x2 brick mould","2018-01-07 04:35:00",1
1952,"3x2 brick mould","2018-01-07 04:35:00",0
1953,"3x2 brick mould","2018-01-07 04:40:00",1
1954,"4x2 brick mould","2018-01-07 04:45:00",0
1955,"2x2 brick mould","2018-01-07 04:45:00",0
1956,"4x2 brick mould","2018-01-07 04:50:00",1
1957,"2x2 brick mould","2018-01-07 04:50:00",1
1958,"3x2 brick mould","2018-01-07 04:55:00",0
1959,"2x2 brick mould","2018-01-07 05:00:00",0
1960,"4x2 brick mould","2018-01-07 05:05:00",0
1961,"2x2 brick mould","2018-01-07 05:05:00",1
1962,"3x2 brick mould","2018-01-07 05:05:00",1
1963,"4x2 brick mould","2018-01-07 05:10:00",1
1964,"3x2 brick mould","2018-01-07 05:15:00",0
1965,"3x2 brick mould","2018-01-07 05:20:00",1
1966,"3x2 brick mould","2018-01-07 05:25:00",0
1967,"3x2 brick mould","2018-01-07 05:30:00",1
1968,"2x2 brick mould","2018-01-07 05:40:00",0
1969,"2x2 brick mould","2018-01-07 05:50:00",1
1970,"2x2 brick mould","2018-01-07 06:05:00",0
1971,"2x2 brick mould","2018-01-07 06:10:00",1
1972,"4x2 brick mould","2018-01-07 06:20:00",0
1973,"2x2 brick mould","2018-01-07 06:30:00",0
1974,"4x2 brick mould","2018-01-07 06:35:00",1
1975,"2x2 brick mould","2018-01-07 06:35:00",1
1976,"3x2 brick mould","2018-01-07 06:35:00",0
1977,"4x2 brick mould","2018-01-07 06:45:00",0
1978,"3x2 brick mould","2018-01-07 06:45:00",1
1979,"4x2 brick mould","2018-01-07 06:50:00",1
1980,"2x2 brick mould","2018-01-07 07:00:00",0
1981,"2x2 brick mould","2018-01-07 07:05:00",1
1982,"4x2 brick mould","2018-01-07 07:10:00",0
1983,"4x2 brick mould","2018-01-07 07:15:00",1
1984,"2x2 brick mould","2018-01-07 07:15:00",0
1985,"2x2 brick mould","2018-01-07 07:20:00",1
1986,"3x2 brick mould","2018-01-07 07:20:00",0
1987,"4x2 brick mould","2018-01-07 07:25:00",0
1988,"4x2 brick mould","2018-01-07 07:30:00",1
1989,"2x2 brick mould","2018-01-07 07:30:00",0
1990,"3x2 brick mould","2018-01-07 07:30:00",1
1991,"4x2 brick mould","2018-01-07 07:35:00",0
1992,"2x2 brick mould","2018-01-07 07:35:00",1
1993,"3x2 brick mould","2018-01-07 07:35:00",0
1994,"4x2 brick mould","2018-01-07 07:40:00",1
1995,"3x2 brick mould","2018-01-07 07:45:00",1
1996,"4x2 brick mould","2018-01-07 07:55:00",0
1997,"4x2 brick mould","2018-01-07 08:00:00",1
1998,"2x2 brick mould","2018-01-07 08:00:00",0
1999,"2x2 brick mould","2018-01-07 08:05:00",1
2000,"4x2 brick mould","2018-01-07 08:15:00",0
2001,"4x2 brick mould","2018-01-07 08:20:00",1
2002,"3x2 brick mould","2018-01-07 08:20:00",0
2003,"3x2 brick mould","2018-01-07 08:25:00",1
2004,"3x2 brick mould","2018-01-07 08:35:00",0
2005,"3x2 brick mould","2018-01-07 08:40:00",1
2006,"3x2 brick mould","2018-01-07 08:50:00",0
2007,"4x2 brick mould","2018-01-07 08:55:00",0
2008,"3x2 brick mould","2018-01-07 08:55:00",1
2009,"4x2 brick mould","2018-01-07 09:00:00",1
2010,"2x2 brick mould","2018-01-07 09:05:00",0
2011,"2x2 brick mould","2018-01-07 09:10:00",1
2012,"4x2 brick mould","2018-01-07 09:15:00",0
2013,"2x2 brick mould","2018-01-07 09:15:00",0
2014,"2x2 brick mould","2018-01-07 09:20:00",1
2015,"3x2 brick mould","2018-01-07 09:25:00",0
2016,"4x2 brick mould","2018-01-07 09:30:00",1
2017,"3x2 brick mould","2018-01-07 09:30:00",1
2018,"2x2 brick mould","2018-01-07 09:45:00",0
2019,"3x2 brick mould","2018-01-07 09:45:00",0
2020,"2x2 brick mould","2018-01-07 09:50:00",1
2021,"3x2 brick mould","2018-01-07 09:50:00",1
2022,"3x2 brick mould","2018-01-07 09:55:00",0
2023,"2x2 brick mould","2018-01-07 10:00:00",0
2024,"3x2 brick mould","2018-01-07 10:00:00",1
2025,"2x2 brick mould","2018-01-07 10:05:00",1
2026,"2x2 brick mould","2018-01-07 10:15:00",0
2027,"3x2 brick mould","2018-01-07 10:15:00",0
2028,"2x2 brick mould","2018-01-07 10:20:00",1
2029,"3x2 brick mould","2018-01-07 10:20:00",1
2030,"4x2 brick mould","2018-01-07 10:25:00",0
2031,"4x2 brick mould","2018-01-07 10:35:00",1
